,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_eta,param_gamma,param_max_delta_step,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4054,0.16115466753641763,0.007931559454354873,0.0,0.0,0.9,1,0.3,2,0,5,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3767,0.16662263870239258,0.007364571721399579,0.0,0.0,0.9,1,0.2,1,1,6,2,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3475,0.16676886876424155,0.01275698042943678,0.0,0.0,0.9,0.9,0.4,0,2,7,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
3772,0.18224501609802246,0.007364065965006718,0.0,0.0,0.9,1,0.2,1,1,7,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
4105,0.17703668276468912,0.00736445932980355,0.0,0.0,0.9,1,0.3,2,2,5,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
3457,0.16331863403320312,0.0010486135909510434,0.0,0.0,0.9,0.9,0.4,0,2,5,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
4069,0.17703715960184732,0.00736445932980355,0.0,0.0,0.9,1,0.3,2,0,7,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
4072,0.15620915095011392,8.99132768232406e-07,0.0,0.0,0.9,1,0.3,2,0,7,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4860,0.15629959106445312,0.007363897394981014,0.0,0.0,1,0.8,0.4,0,0,5,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9402985074626866,0.9393939393939394,0.9924242424242424,0.957286432160804,0.0247553623172503,3157
4357,0.18745183944702148,3.371747880871523e-07,0.0,0.0,0.9,1,0.4,2,2,6,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
4244,0.16141692797342935,0.007363784980227376,0.0,0.0,0.9,1,0.4,1,1,5,2,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4411,0.17703747749328613,0.0073618743230948825,0.005206982294718425,0.007363784980227376,1,0.8,0.2,0,1,6,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.9}",0.9402985074626866,0.9393939393939394,0.9924242424242424,0.957286432160804,0.0247553623172503,3157
3453,0.13538122177124023,0.007364403211835487,0.0,0.0,0.9,0.9,0.4,0,1,7,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4744,0.1755193074544271,3.259356284842472e-06,0.0,0.0,1,0.8,0.3,1,1,7,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4075,0.13580703735351562,0.007683144575572948,0.0,0.0,0.9,1,0.3,2,0,7,3,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 3, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
4087,0.19786540667215982,0.0073640097659924625,0.0,0.0,0.9,1,0.3,2,1,6,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3451,0.15100296338399252,0.00736327924956797,0.0,0.0,0.9,0.9,0.4,0,1,7,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9318181818181818,0.9848484848484849,0.957286432160804,0.021645003432557132,3157
4225,0.1457971731821696,0.014727064206313856,0.005206664403279622,0.00736333541384326,0.9,1,0.4,1,0,6,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3763,0.18224350611368814,0.007362998239055173,0.0,0.0,0.9,1,0.2,1,1,6,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
3442,0.15601356824239096,0.007366369986936045,0.0,0.0,0.9,0.9,0.4,0,1,6,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9318181818181818,0.9848484848484849,0.957286432160804,0.021645003432557132,3157
4099,0.15620970726013184,1.0300859925600466e-06,0.0,0.0,0.9,1,0.3,2,1,7,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9318181818181818,0.9772727272727273,0.957286432160804,0.018905656589571326,3157
4360,0.16141597429911295,0.007363616398622956,0.0,0.0,0.9,1,0.4,2,2,6,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4078,0.1887354056040446,1.2363075563195582e-06,0.0,0.0,0.9,1,0.3,2,1,5,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3765,0.13538209597269693,0.007363672681264611,0.0,0.0,0.9,1,0.2,1,1,6,2,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.9393939393939394,0.9696969696969697,0.957286432160804,0.012925872633992561,3157
4363,0.13538066546122232,0.007363672588631347,0.0,0.0,0.9,1,0.4,2,2,6,3,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
3447,0.15808836619059244,2.4726151126391165e-06,0.0,0.0,0.9,0.9,0.4,0,1,7,1,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.8}",0.9626865671641791,0.9393939393939394,0.9696969696969697,0.957286432160804,0.012925872633992561,3157
3444,0.14276854197184244,0.00694518912737702,0.0,0.0,0.9,0.9,0.4,0,1,6,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4420,0.17703835169474283,0.007363110630651202,0.0,0.0,1,0.8,0.2,0,1,7,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",0.9402985074626866,0.9393939393939394,0.9924242424242424,0.957286432160804,0.0247553623172503,3157
4081,0.1622746785481771,0.007682409099988088,0.0,0.0,0.9,1,0.3,2,1,5,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9318181818181818,0.9772727272727273,0.957286432160804,0.018905656589571326,3157
4082,0.1614206631978353,0.007365190061049253,0.0,0.0,0.9,1,0.3,2,1,5,2,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4549,0.14367254575093588,0.007363953712355371,0.0,0.0,1,0.8,0.2,2,0,6,2,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,0.9696969696969697,0.957286432160804,0.012925872633992561,3157
4100,0.1666239102681478,0.007362942049047312,0.0,0.0,0.9,1,0.3,2,1,7,2,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4240,0.18224358558654785,0.007364234549184442,0.0,0.0,0.9,1,0.4,1,1,5,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
3793,0.1510039965311686,0.007363335437002637,0.0,0.0,0.9,1,0.2,1,2,6,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3429,0.16082350413004556,0.008230886143591503,0.005208730697631836,0.007366257595340015,0.9,0.9,0.4,0,1,5,1,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9626865671641791,0.9393939393939394,0.9696969696969697,0.957286432160804,0.012925872633992561,3157
4090,0.1666241486867269,0.007363616398622956,0.0,0.0,0.9,1,0.3,2,1,6,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9318181818181818,0.9772727272727273,0.957286432160804,0.018905656589571326,3157
4366,0.18224501609802246,0.007362885911794672,0.0,0.0,0.9,1,0.4,2,2,7,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
4234,0.14058836301167807,0.012754352390884053,0.0,0.0,0.9,1,0.4,1,0,7,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4689,0.15620962778727213,1.1239159602905075e-07,0.0,0.0,1,0.8,0.3,0,2,7,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.8}",0.9402985074626866,0.9393939393939394,0.9924242424242424,0.957286432160804,0.0247553623172503,3157
3784,0.15621089935302734,3.371747880871523e-07,0.0,0.0,0.9,1,0.2,1,2,5,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4374,0.16141796112060547,0.007364234639237687,0.0,0.0,1,0.8,0.2,0,0,5,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9402985074626866,0.9393939393939394,0.9924242424242424,0.957286432160804,0.0247553623172503,3157
3748,0.1510030428568522,0.0073640098277451445,0.0,0.0,0.9,1,0.2,1,0,7,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 0, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3808,0.19040417671203613,0.0,0.0,0.0,0.9,1,0.2,2,0,5,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
4111,0.14058876037597656,0.0,0.0,0.0,0.9,1,0.3,2,2,5,3,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
4060,0.1677544116973877,0.007362885847459144,0.0,0.0,0.9,1,0.3,2,0,6,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
4354,0.14199376106262207,6.743495761743046e-07,0.0,0.0,0.9,1,0.4,2,2,5,3,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
4369,0.16141557693481445,0.007363223022247231,0.0,0.0,0.9,1,0.4,2,2,7,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3471,0.13922333717346191,0.008428695352602633,0.0,0.0,0.9,0.9,0.4,0,2,6,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4987,0.17717059453328451,0.012754255061734965,0.0,0.0,1,0.8,0.4,1,1,7,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4855,0.1510023276011149,0.007364346940780433,0.0,0.0,1,0.8,0.3,2,2,7,2,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.9}",0.9626865671641791,0.9393939393939394,0.9696969696969697,0.957286432160804,0.012925872633992561,3157
4091,0.1666248639424642,0.0073632793267664805,0.0,0.0,0.9,1,0.3,2,1,6,2,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3438,0.1667322317759196,4.49566384116203e-07,0.0,0.0,0.9,0.9,0.4,0,1,6,1,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.8}",0.9626865671641791,0.9393939393939394,0.9696969696969697,0.957286432160804,0.012925872633992561,3157
4096,0.1926579475402832,0.007364234546611492,0.0,0.0,0.9,1,0.3,2,1,7,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3433,0.16075420379638672,0.006863823569663903,0.0,0.0,0.9,0.9,0.4,0,1,5,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9318181818181818,0.9848484848484849,0.957286432160804,0.021645003432557132,3157
4108,0.15620883305867514,0.012754449729689511,0.005207379659016927,0.007364346938207522,0.9,1,0.3,2,2,5,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3435,0.14424792925516763,0.00794868116768169,0.0,0.0,0.9,0.9,0.4,0,1,5,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3466,0.1663498878479004,0.01360827841692818,0.0,0.0,0.9,0.9,0.4,0,2,6,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
3774,0.1510030428568522,0.0073640098277451445,0.0,0.0,0.9,1,0.2,1,1,7,2,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.9393939393939394,0.9696969696969697,0.957286432160804,0.012925872633992561,3157
3754,0.18224438031514487,0.007363447805439289,0.0,0.0,0.9,1,0.2,1,1,5,1,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
4063,0.14058860143025717,4.052336624139774e-07,0.005207061767578125,0.007363897371823405,0.9,1,0.3,2,0,6,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4492,0.17703580856323242,0.0073635601970353185,0.0,0.0,1,0.8,0.2,1,1,6,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4066,0.14058732986450195,0.012753184381175365,0.0,0.0,0.9,1,0.3,2,0,6,3,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.3, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 3, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
3462,0.13357623418172201,0.000429626898329462,0.0,0.0,0.9,0.9,0.4,0,2,5,3,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 0.9, 'eta': 0.4, 'gamma': 0, 'max_delta_step': 2, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.8}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3756,0.1510032812754313,0.0073640098277451445,0.0,0.0,0.9,1,0.2,1,1,5,2,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.9393939393939394,0.9696969696969697,0.957286432160804,0.012925872633992561,3157
4645,0.16803344090779623,0.014727569960454752,0.0,0.0,1,0.8,0.3,0,1,5,1,0.9,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.9}",0.9402985074626866,0.9393939393939394,0.9924242424242424,0.957286432160804,0.0247553623172503,3157
3758,0.16141589482625326,0.007363672652960003,0.0,0.0,0.9,1,0.2,1,1,5,2,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
3802,0.14579526583353677,0.0073631106538112855,0.0052068233489990234,0.0073635601970353185,0.9,1,0.2,1,2,7,2,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.2, 'gamma': 1, 'max_delta_step': 2, 'max_depth': 7, 'min_child_weight': 2, 'subsample': 0.9}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
4626,0.15741451581319174,0.0127548390655986,0.0,0.0,1,0.8,0.3,0,0,6,1,0.8,"{'colsample_bylevel': 1, 'colsample_bytree': 0.8, 'eta': 0.3, 'gamma': 0, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 1, 'subsample': 0.8}",0.9402985074626866,0.9393939393939394,0.9924242424242424,0.957286432160804,0.0247553623172503,3157
4242,0.14579693476359049,0.007364122155015464,0.0,0.0,0.9,1,0.4,1,1,5,2,0.8,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 5, 'min_child_weight': 2, 'subsample': 0.8}",0.9626865671641791,0.9393939393939394,0.9696969696969697,0.957286432160804,0.012925872633992561,3157
4300,0.13443756103515625,1.215700987241932e-06,0.005206982294718425,0.007363784980227375,0.9,1,0.4,2,0,5,3,0.9,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 2, 'max_delta_step': 0, 'max_depth': 5, 'min_child_weight': 3, 'subsample': 0.9}",0.9477611940298507,0.9393939393939394,0.9848484848484849,0.957286432160804,0.01971483280051678,3157
4253,0.16141716639200845,0.01472807572553153,0.0,0.0,0.9,1,0.4,1,1,6,2,1,"{'colsample_bylevel': 0.9, 'colsample_bytree': 1, 'eta': 0.4, 'gamma': 1, 'max_delta_step': 1, 'max_depth': 6, 'min_child_weight': 2, 'subsample': 1}",0.9552238805970149,0.9393939393939394,0.9772727272727273,0.957286432160804,0.01549488213302333,3157
